,ID,Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange,Recovered,RecoveredChange,Latitude,Longitude,ISO2,ISO3,Country_Region,AdminRegion1,AdminRegion2
38487,137221843,05/19/2021,15894094,82039.0,441691.0,2641.0,14152433.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38488,137456498,05/20/2021,15970949,76855.0,444094.0,2403.0,14330118.0,177685.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38489,137714293,05/21/2021,16047439,76490.0,446309.0,2215.0,14385962.0,55844.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38490,137961413,05/22/2021,16083258,35819.0,448208.0,1899.0,14422209.0,36247.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38491,138185032,05/23/2021,16120756,37498.0,449068.0,860.0,14462432.0,40223.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38492,138404620,05/24/2021,16194209,73453.0,449858.0,790.0,14492167.0,29735.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38493,138617036,05/25/2021,16274695,80486.0,452031.0,2173.0,14552024.0,59857.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38494,138866350,05/26/2021,16342162,67467.0,454429.0,2398.0,14648332.0,96308.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38495,139065971,05/27/2021,16391930,49768.0,456674.0,2245.0,14786292.0,137960.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38496,139279399,05/28/2021,16471600,79670.0,459045.0,2371.0,14786292.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38497,139472367,05/29/2021,16515120,43520.0,461057.0,2012.0,14811266.0,24974.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38498,139711414,05/30/2021,16545554,30434.0,461931.0,874.0,14869696.0,58430.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38499,139920256,05/31/2021,16624480,78926.0,462791.0,860.0,14912744.0,43048.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38500,140111956,06/01/2021,16720081,95601.0,465199.0,2408.0,14964631.0,51887.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38501,140368029,06/02/2021,16803472,83391.0,467706.0,2507.0,15168330.0,203699.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38502,140368040,06/03/2021,16841408,37936.0,469388.0,1682.0,15168330.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38503,140589221,06/04/2021,16907425,66017.0,470842.0,1454.0,15228983.0,60653.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38504,141007097,06/05/2021,16947062,39637.0,472531.0,1689.0,15290500.0,61517.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38505,141220598,06/06/2021,16984218,37156.0,473404.0,873.0,15342286.0,51786.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38506,141434776,06/07/2021,17037129,52911.0,474414.0,1010.0,15342286.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38507,141685027,06/08/2021,17122877,85748.0,476792.0,2378.0,15408401.0,66115.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38508,141896813,06/09/2021,17210969,88092.0,479515.0,2723.0,15494071.0,85670.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38509,142110813,06/10/2021,17296118,85149.0,482019.0,2504.0,15596816.0,102745.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38510,142328294,06/11/2021,17374818,78700.0,484235.0,2216.0,15670754.0,73938.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38511,142536835,06/12/2021,17412766,37948.0,486272.0,2037.0,15761177.0,90423.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38512,142741802,06/13/2021,17452612,39846.0,487401.0,1129.0,15761177.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38513,142933043,06/14/2021,17533221,80609.0,488228.0,827.0,15794548.0,33371.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38514,142933044,06/15/2021,17628588,95367.0,490696.0,2468.0,15854264.0,59716.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38515,143314800,06/16/2021,17702630,74042.0,493693.0,2997.0,15854264.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38516,143531748,06/17/2021,17801462,98832.0,496004.0,2311.0,16030601.0,176337.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38517,143724360,06/18/2021,17883750,82288.0,498499.0,2495.0,16077483.0,46882.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38518,143965195,06/19/2021,17927928,44178.0,500800.0,2301.0,16136968.0,59485.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38519,144171393,06/20/2021,17966831,38903.0,501825.0,1025.0,16183849.0,46881.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38520,144411022,06/21/2021,18054653,87822.0,502586.0,761.0,16220238.0,36389.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38521,144635500,06/22/2021,18169881,115228.0,504717.0,2131.0,16220238.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38522,144856748,06/23/2021,18243483,73602.0,507109.0,2392.0,16388847.0,168609.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38523,145096457,06/24/2021,18322760,79277.0,509141.0,2032.0,16511701.0,122854.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38524,145096458,06/25/2021,18386894,64134.0,511142.0,2001.0,16511701.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38525,145326900,06/26/2021,18420598,33704.0,512735.0,1593.0,16582053.0,70352.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38526,145737556,06/27/2021,18448402,27804.0,513474.0,739.0,16582053.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38527,145939428,06/28/2021,18513305,64903.0,514092.0,618.0,16613992.0,31939.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38528,146113555,06/29/2021,18557141,43836.0,515985.0,1893.0,16673329.0,59337.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38529,146304722,06/30/2021,18622304,65163.0,518066.0,2081.0,16673329.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38530,146489593,07/01/2021,18687469,65165.0,520095.0,2029.0,16858632.0,185303.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38531,146489598,07/02/2021,18742025,54556.0,521952.0,1857.0,16931272.0,72640.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38532,146908821,07/03/2021,18769808,27783.0,523587.0,1635.0,16989351.0,58079.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38533,147177809,07/04/2021,18792511,22703.0,524417.0,830.0,17033808.0,44457.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38534,147421445,07/05/2021,18855015,62504.0,525112.0,695.0,17151673.0,117865.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38535,147421451,07/06/2021,18909037,54022.0,526892.0,1780.0,17151673.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38536,147421454,07/07/2021,18962762,53725.0,528540.0,1648.0,17352670.0,200997.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38537,147763428,07/08/2021,19020499,57737.0,530179.0,1639.0,17422854.0,70184.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38538,148018799,07/09/2021,19069003,48504.0,531688.0,1509.0,17479277.0,56423.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38539,148275329,07/10/2021,19089940,20937.0,532893.0,1205.0,17479277.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38540,148522114,07/11/2021,19106971,17031.0,533488.0,595.0,17530369.0,51092.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38541,148772606,07/12/2021,19151993,45022.0,534233.0,745.0,17588312.0,57943.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38542,149032804,07/13/2021,19209729,57736.0,535838.0,1605.0,,,-10.7768,-53.06805,BR,BRA,Brazil,,
38543,149289681,07/14/2021,19262518,52789.0,537394.0,1556.0,17770617.0,,-10.7768,-53.06805,BR,BRA,Brazil,,
38544,149289686,07/15/2021,19308109,45591.0,538942.0,1548.0,17858633.0,88016.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38545,149795454,07/16/2021,19342448,34339.0,540398.0,1456.0,17951699.0,93066.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38546,150048554,07/17/2021,19376574,34126.0,541266.0,868.0,17983275.0,31576.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38547,150283884,07/18/2021,19391845,15271.0,542214.0,948.0,18023512.0,40237.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38548,150539451,07/19/2021,19419437,27592.0,542756.0,542.0,18067080.0,43568.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38549,150750350,07/20/2021,19473954,54517.0,544180.0,1424.0,18124621.0,57541.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38550,150917209,07/21/2021,19523711,49757.0,545604.0,1424.0,18206173.0,81552.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38551,151108982,07/22/2021,19632443,108732.0,547016.0,1412.0,18259711.0,53538.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38552,151297188,07/23/2021,19670534,38091.0,548340.0,1324.0,18331462.0,71751.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38553,151489294,07/24/2021,19688663,18129.0,549448.0,1108.0,18340760.0,9298.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38554,151489296,07/25/2021,19707662,18999.0,549924.0,476.0,18340760.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38555,151489297,07/26/2021,19749073,41411.0,550502.0,578.0,18349436.0,8676.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38556,151489298,07/27/2021,19797086,48013.0,551835.0,1333.0,18398567.0,49131.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38557,151489299,07/28/2021,19839369,42283.0,553179.0,1344.0,18530306.0,131739.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38558,151489301,07/29/2021,19880273,40904.0,554497.0,1318.0,18530306.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38559,151489302,07/30/2021,19880273,0.0,555460.0,963.0,18569991.0,39685.0,-10.7768,-53.06805,BR,BRA,Brazil,,
